# Appendix 1 of Holdaway et al. 2016 Design of New Zealand's grid -based plot network (Landcare Research contract report),,,,,,,,,,,
# Updated 19 July 2016,,,,,,,,,,,
# Static Master Data for national 8km plot grid,,,,,,,,,,,
# Created by Robert Holdaway 20th April 2016,,,,,,,,,,,
# Column A = plotID,,,,,,,,,,,
"# Columns F-K = ideal gird-based plot location, in NZTM, NZMG and WGS84",,,,,,,,,,,
# Columns B & C = ideal randomised year of measurement for a 5 year measurement cycle for all plots,,,,,,,,,,,
# Columns D & E = ideal randomised year of measurement for a 10 year measurement cycle for all plots,,,,,,,,,,,
"# Column L = regional boundaries based on the New Zealand 2016 12 mile high definition spatial layer, downloaded from Statistics New Zealand on 14 April 2016",,,,,,,,,,,
#,,,,,,,,,,,
PlotID,cycle.year,cycle.code,cycle.year.10yr,cycle.code.10yr,NZMG_Northing,NZMG_Easting,WGS84_Lat,WGS84_Long,NZTM_Northing,NZTM_Easting,Region
CZ60,2018,5,2023,10,6317074,2800051,-38.30142,176.3155,5755539,1889937,Waikato Region
CZ61,2014,1,2015,2,6309074,2800051,-38.37345,176.3189,5747532,1889947,Waikato Region
CZ62,2014,1,2014,1,6301074,2800051,-38.44548,176.3223,5739526,1889956,Waikato Region
CZ63,2018,5,2022,9,6293074,2800051,-38.51751,176.3258,5731519,1889965,Waikato Region
CZ64,2016,3,2018,5,6285074,2800051,-38.58954,176.3292,5723513,1889974,Waikato Region
CZ65,2015,2,2017,4,6277074,2800051,-38.66157,176.3326,5715506,1889982,Waikato Region
CZ66,2016,3,2019,6,6269074,2800051,-38.7336,176.336,5707500,1889990,Bay of Plenty Region
CZ67,2018,5,2023,10,6261074,2800051,-38.80562,176.3395,5699494,1889997,Bay of Plenty Region
CZ68,2017,4,2021,8,6253074,2800051,-38.87765,176.3429,5691487,1890004,Bay of Plenty Region
CZ69,2018,5,2023,10,6245074,2800051,-38.94967,176.3464,5683481,1890011,Bay of Plenty Region
CZ70,2017,4,2020,7,6237074,2800051,-39.02169,176.3499,5675475,1890017,Hawke's Bay Region
CZ71,2016,3,2018,5,6229074,2800051,-39.09372,176.3533,5667468,1890023,Hawke's Bay Region
CZ72,2017,4,2021,8,6221074,2800051,-39.16574,176.3568,5659462,1890029,Hawke's Bay Region
CZ73,2014,1,2014,1,6213074,2800051,-39.23775,176.3603,5651456,1890034,Hawke's Bay Region
CZ74,2015,2,2017,4,6205074,2800051,-39.30977,176.3638,5643450,1890038,Hawke's Bay Region
CZ75,2014,1,2014,1,6197074,2800051,-39.38178,176.3673,5635444,1890043,Hawke's Bay Region
CZ76,2015,2,2016,3,6189074,2800051,-39.4538,176.3709,5627438,1890047,Hawke's Bay Region
CZ77,2016,3,2018,5,6181074,2800051,-39.52581,176.3744,5619432,1890050,Hawke's Bay Region
CZ78,2014,1,2015,2,6173074,2800051,-39.59782,176.3779,5611426,1890054,Hawke's Bay Region
CZ79,2017,4,2021,8,6165074,2800051,-39.66983,176.3815,5603420,1890057,Hawke's Bay Region
CZ80,2016,3,2018,5,6157074,2800051,-39.74183,176.385,5595415,1890059,Hawke's Bay Region
CZ81,2017,4,2021,8,6149074,2800051,-39.81384,176.3886,5587409,1890061,Hawke's Bay Region
CZ82,2016,3,2019,6,6141074,2800051,-39.88584,176.3921,5579404,1890063,Hawke's Bay Region
CZ83,2016,3,2019,6,6133074,2800051,-39.95784,176.3957,5571398,1890065,Hawke's Bay Region
CZ84,2017,4,2021,8,6125074,2800051,-40.02984,176.3993,5563393,1890066,Hawke's Bay Region
CZ85,2014,1,2014,1,6117074,2800051,-40.10183,176.4029,5555388,1890067,Hawke's Bay Region
CZ86,2014,1,2015,2,6109074,2800051,-40.17383,176.4065,5547383,1890068,Hawke's Bay Region
CZ87,2018,5,2022,9,6101074,2800051,-40.24582,176.4101,5539378,1890068,Hawke's Bay Region
CZ88,2015,2,2016,3,6093074,2800051,-40.31781,176.4137,5531373,1890068,Hawke's Bay Region
CZ89,2016,3,2019,6,6085074,2800051,-40.3898,176.4174,5523369,1890068,Hawke's Bay Region
CZ90,2015,2,2017,4,6077074,2800051,-40.46178,176.421,5515364,1890067,Manawatu-Wanganui Region
CZ91,2016,3,2018,5,6069074,2800051,-40.53376,176.4247,5507360,1890066,Manawatu-Wanganui Region
DA53,2016,3,2018,5,6373074,2808051,-37.79448,176.3827,5811595,1897864,Bay of Plenty Region
DA54,2017,4,2020,7,6365074,2808051,-37.86652,176.3862,5803589,1897876,Bay of Plenty Region
DA55,2016,3,2018,5,6357074,2808051,-37.93855,176.3896,5795582,1897888,Bay of Plenty Region
DA56,2017,4,2021,8,6349074,2808051,-38.01058,176.393,5787575,1897900,Bay of Plenty Region
DA57,2016,3,2019,6,6341074,2808051,-38.08261,176.3965,5779569,1897912,Bay of Plenty Region
DA58,2016,3,2018,5,6333074,2808051,-38.15465,176.4,5771562,1897923,Bay of Plenty Region
DA59,2017,4,2021,8,6325074,2808051,-38.22668,176.4035,5763555,1897933,Bay of Plenty Region
DA60,2017,4,2021,8,6317074,2808051,-38.29871,176.4069,5755548,1897944,Bay of Plenty Region
DA61,2018,5,2023,10,6309074,2808051,-38.37074,176.4104,5747542,1897953,Waikato Region
DA62,2014,1,2015,2,6301074,2808051,-38.44276,176.4139,5739535,1897963,Waikato Region
DA63,2015,2,2017,4,6293074,2808051,-38.51479,176.4174,5731528,1897972,Waikato Region
DA64,2016,3,2018,5,6285074,2808051,-38.58682,176.4209,5723521,1897980,Waikato Region
DA65,2018,5,2022,9,6277074,2808051,-38.65884,176.4245,5715514,1897989,Bay of Plenty Region
DA66,2014,1,2014,1,6269074,2808051,-38.73087,176.428,5707508,1897996,Bay of Plenty Region
DA67,2014,1,2014,1,6261074,2808051,-38.80289,176.4315,5699501,1898004,Bay of Plenty Region
DA68,2018,5,2023,10,6253074,2808051,-38.87491,176.4351,5691494,1898011,Bay of Plenty Region
DA69,2014,1,2015,2,6245074,2808051,-38.94693,176.4386,5683487,1898017,Bay of Plenty Region
DA70,2014,1,2015,2,6237074,2808051,-39.01895,176.4422,5675481,1898024,Hawke's Bay Region
DA71,2016,3,2018,5,6229074,2808051,-39.09097,176.4458,5667474,1898029,Hawke's Bay Region
DA72,2015,2,2017,4,6221074,2808051,-39.16298,176.4493,5659467,1898035,Hawke's Bay Region
DA73,2018,5,2023,10,6213074,2808051,-39.235,176.4529,5651461,1898040,Hawke's Bay Region
DA74,2018,5,2022,9,6205074,2808051,-39.30701,176.4565,5643454,1898045,Hawke's Bay Region
DA75,2014,1,2014,1,6197074,2808051,-39.37902,176.4601,5635448,1898049,Hawke's Bay Region
DA76,2014,1,2014,1,6189074,2808051,-39.45103,176.4637,5627442,1898053,Hawke's Bay Region
DA77,2016,3,2018,5,6181074,2808051,-39.52304,176.4674,5619435,1898056,Hawke's Bay Region
DA78,2017,4,2021,8,6173074,2808051,-39.59505,176.471,5611429,1898060,Hawke's Bay Region
DA79,2017,4,2021,8,6165074,2808051,-39.66705,176.4746,5603423,1898062,Hawke's Bay Region
DA80,2016,3,2018,5,6157074,2808051,-39.73905,176.4783,5595417,1898065,Hawke's Bay Region
DA81,2018,5,2023,10,6149074,2808051,-39.81105,176.4819,5587411,1898067,Hawke's Bay Region
DA82,2014,1,2015,2,6141074,2808051,-39.88305,176.4856,5579405,1898069,Hawke's Bay Region
DA83,2016,3,2019,6,6133074,2808051,-39.95505,176.4893,5571400,1898070,Hawke's Bay Region
DA84,2017,4,2021,8,6125074,2808051,-40.02704,176.4929,5563394,1898071,Hawke's Bay Region
DA85,2017,4,2020,7,6117074,2808051,-40.09903,176.4966,5555389,1898072,Hawke's Bay Region
DA86,2016,3,2018,5,6109074,2808051,-40.17102,176.5003,5547383,1898073,Hawke's Bay Region
DA87,2018,5,2023,10,6101074,2808051,-40.24301,176.5041,5539378,1898073,Hawke's Bay Region
DA88,2017,4,2021,8,6093074,2808051,-40.31499,176.5078,5531373,1898073,Hawke's Bay Region
DA89,2015,2,2017,4,6085074,2808051,-40.38698,176.5115,5523368,1898072,Hawke's Bay Region
DA90,2014,1,2014,1,6077074,2808051,-40.45896,176.5152,5515364,1898072,Manawatu-Wanganui Region
DB53,2016,3,2019,6,6373074,2816051,-37.79172,176.4735,5811608,1905870,Bay of Plenty Region
DB54,2015,2,2017,4,6365074,2816051,-37.86375,176.477,5803601,1905883,Bay of Plenty Region
DB55,2017,4,2021,8,6357074,2816051,-37.93578,176.4805,5795594,1905895,Bay of Plenty Region
DB56,2018,5,2022,9,6349074,2816051,-38.00781,176.4841,5787587,1905907,Bay of Plenty Region
DB57,2014,1,2015,2,6341074,2816051,-38.07984,176.4876,5779580,1905919,Bay of Plenty Region
DB58,2015,2,2017,4,6333074,2816051,-38.15187,176.4912,5771573,1905930,Bay of Plenty Region
DB59,2017,4,2020,7,6325074,2816051,-38.2239,176.4948,5763566,1905940,Bay of Plenty Region
DB60,2016,3,2018,5,6317074,2816051,-38.29592,176.4983,5755558,1905951,Bay of Plenty Region
DB61,2016,3,2018,5,6309074,2816051,-38.36795,176.5019,5747551,1905960,Bay of Plenty Region
DB62,2018,5,2023,10,6301074,2816051,-38.43997,176.5055,5739544,1905970,Bay of Plenty Region
DB63,2014,1,2014,1,6293074,2816051,-38.512,176.5091,5731537,1905979,Bay of Plenty Region
DB64,2015,2,2016,3,6285074,2816051,-38.58402,176.5127,5723529,1905987,Bay of Plenty Region
DB65,2017,4,2020,7,6277074,2816051,-38.65604,176.5163,5715522,1905996,Bay of Plenty Region
DB66,2014,1,2014,1,6269074,2816051,-38.72806,176.5199,5707515,1906003,Bay of Plenty Region
DB67,2015,2,2017,4,6261074,2816051,-38.80008,176.5236,5699508,1906011,Hawke's Bay Region
DB68,2015,2,2016,3,6253074,2816051,-38.8721,176.5272,5691501,1906018,Hawke's Bay Region
DB69,2018,5,2023,10,6245074,2816051,-38.94412,176.5309,5683494,1906024,Hawke's Bay Region
DB70,2017,4,2021,8,6237074,2816051,-39.01613,176.5345,5675487,1906031,Hawke's Bay Region
DB71,2016,3,2018,5,6229074,2816051,-39.08815,176.5382,5667480,1906036,Hawke's Bay Region
DB72,2018,5,2022,9,6221074,2816051,-39.16016,176.5418,5659473,1906042,Hawke's Bay Region
DB73,2015,2,2016,3,6213074,2816051,-39.23217,176.5455,5651466,1906047,Hawke's Bay Region
DB74,2018,5,2022,9,6205074,2816051,-39.30418,176.5492,5643459,1906051,Hawke's Bay Region
DB75,2017,4,2021,8,6197074,2816051,-39.37619,176.5529,5635452,1906055,Hawke's Bay Region
DB76,2016,3,2018,5,6189074,2816051,-39.44819,176.5566,5627445,1906059,Hawke's Bay Region
DB77,2017,4,2020,7,6181074,2816051,-39.5202,176.5603,5619439,1906063,Hawke's Bay Region
DB78,2014,1,2014,1,6173074,2816051,-39.5922,176.5641,5611432,1906066,Hawke's Bay Region
DB79,2017,4,2020,7,6165074,2816051,-39.6642,176.5678,5603426,1906069,Hawke's Bay Region
DB80,2015,2,2016,3,6157074,2816051,-39.7362,176.5715,5595419,1906071,Hawke's Bay Region
DB81,2016,3,2018,5,6149074,2816051,-39.80819,176.5753,5587413,1906073,Hawke's Bay Region
DB82,2017,4,2021,8,6141074,2816051,-39.88019,176.579,5579407,1906075,Hawke's Bay Region
DB83,2016,3,2019,6,6133074,2816051,-39.95218,176.5828,5571401,1906076,Hawke's Bay Region
DB84,2015,2,2016,3,6125074,2816051,-40.02417,176.5866,5563395,1906077,Hawke's Bay Region
DB85,2016,3,2018,5,6117074,2816051,-40.09616,176.5904,5555389,1906078,Hawke's Bay Region
DB86,2016,3,2019,6,6109074,2816051,-40.16814,176.5942,5547384,1906078,Hawke's Bay Region
DB87,2015,2,2016,3,6101074,2816051,-40.24012,176.598,5539378,1906078,Hawke's Bay Region
DB88,2014,1,2015,2,6093074,2816051,-40.3121,176.6018,5531373,1906078,Hawke's Bay Region
DB89,2018,5,2023,10,6085074,2816051,-40.38408,176.6056,5523368,1906077,Hawke's Bay Region
DB90,2016,3,2018,5,6077074,2816051,-40.45606,176.6095,5515363,1906076,Manawatu-Wanganui Region
DC54,2014,1,2014,1,6365074,2824051,-37.86092,176.5679,5803614,1913890,Bay of Plenty Region
DC55,2016,3,2018,5,6357074,2824051,-37.93294,176.5715,5795606,1913902,Bay of Plenty Region
DC56,2016,3,2018,5,6349074,2824051,-38.00497,176.5751,5787599,1913914,Bay of Plenty Region
DC57,2017,4,2020,7,6341074,2824051,-38.077,176.5788,5779591,1913926,Bay of Plenty Region
DC58,2018,5,2023,10,6333074,2824051,-38.14902,176.5824,5771584,1913937,Bay of Plenty Region
DC59,2016,3,2018,5,6325074,2824051,-38.22105,176.5861,5763576,1913948,Bay of Plenty Region
DC60,2015,2,2017,4,6317074,2824051,-38.29307,176.5897,5755568,1913958,Bay of Plenty Region
DC61,2018,5,2022,9,6309074,2824051,-38.36509,176.5934,5747561,1913968,Bay of Plenty Region
DC62,2014,1,2014,1,6301074,2824051,-38.43711,176.5971,5739553,1913977,Bay of Plenty Region
DC63,2016,3,2019,6,6293074,2824051,-38.50913,176.6008,5731545,1913986,Bay of Plenty Region
DC64,2017,4,2020,7,6285074,2824051,-38.58115,176.6045,5723538,1913995,Bay of Plenty Region
DC65,2014,1,2014,1,6277074,2824051,-38.65317,176.6082,5715530,1914003,Bay of Plenty Region
DC66,2014,1,2014,1,6269074,2824051,-38.72519,176.6119,5707523,1914011,Bay of Plenty Region
DC67,2015,2,2016,3,6261074,2824051,-38.7972,176.6156,5699515,1914018,Bay of Plenty Region
DC68,2018,5,2022,9,6253074,2824051,-38.86922,176.6193,5691508,1914025,Hawke's Bay Region
DC69,2016,3,2018,5,6245074,2824051,-38.94123,176.6231,5683500,1914032,Hawke's Bay Region
DC70,2014,1,2014,1,6237074,2824051,-39.01324,176.6268,5675493,1914038,Hawke's Bay Region
DC71,2018,5,2022,9,6229074,2824051,-39.08525,176.6306,5667485,1914044,Hawke's Bay Region
DC72,2017,4,2021,8,6221074,2824051,-39.15726,176.6343,5659478,1914049,Hawke's Bay Region
DC73,2014,1,2014,1,6213074,2824051,-39.22927,176.6381,5651470,1914054,Hawke's Bay Region
DC74,2017,4,2021,8,6205074,2824051,-39.30127,176.6419,5643463,1914058,Hawke's Bay Region
DC75,2014,1,2014,1,6197074,2824051,-39.37328,176.6457,5635456,1914062,Hawke's Bay Region
DC76,2016,3,2019,6,6189074,2824051,-39.44528,176.6495,5627449,1914066,Hawke's Bay Region
DC77,2018,5,2023,10,6181074,2824051,-39.51728,176.6533,5619442,1914070,Hawke's Bay Region
DC78,2015,2,2016,3,6173074,2824051,-39.58928,176.6571,5611435,1914073,Hawke's Bay Region
DC79,2018,5,2022,9,6165074,2824051,-39.66127,176.6609,5603428,1914075,Hawke's Bay Region
DC80,2016,3,2019,6,6157074,2824051,-39.73327,176.6648,5595422,1914077,Hawke's Bay Region
DC81,2017,4,2020,7,6149074,2824051,-39.80526,176.6686,5587415,1914079,Hawke's Bay Region
DC82,2016,3,2019,6,6141074,2824051,-39.87725,176.6725,5579408,1914081,Hawke's Bay Region
DC83,2015,2,2016,3,6133074,2824051,-39.94924,176.6763,5571402,1914082,Hawke's Bay Region
DC84,2018,5,2022,9,6125074,2824051,-40.02122,176.6802,5563396,1914083,Hawke's Bay Region
DC85,2018,5,2023,10,6117074,2824051,-40.0932,176.6841,5555390,1914084,Hawke's Bay Region
DC86,2016,3,2018,5,6109074,2824051,-40.16519,176.688,5547384,1914084,Hawke's Bay Region
DC87,2018,5,2022,9,6101074,2824051,-40.23716,176.6919,5539378,1914084,Hawke's Bay Region
DD54,2017,4,2021,8,6365074,2832051,-37.85801,176.6587,5803626,1921898,Bay of Plenty Region
DD55,2017,4,2021,8,6357074,2832051,-37.93004,176.6624,5795618,1921910,Bay of Plenty Region
DD56,2016,3,2018,5,6349074,2832051,-38.00206,176.6661,5787610,1921922,Bay of Plenty Region
DD57,2016,3,2019,6,6341074,2832051,-38.07408,176.6699,5779602,1921934,Bay of Plenty Region
DD58,2014,1,2014,1,6333074,2832051,-38.1461,176.6736,5771594,1921945,Bay of Plenty Region
DD59,2016,3,2019,6,6325074,2832051,-38.21812,176.6774,5763586,1921956,Bay of Plenty Region
DD60,2017,4,2020,7,6317074,2832051,-38.29014,176.6811,5755578,1921966,Bay of Plenty Region
DD61,2018,5,2023,10,6309074,2832051,-38.36216,176.6849,5747570,1921976,Bay of Plenty Region
DD62,2015,2,2016,3,6301074,2832051,-38.43418,176.6886,5739562,1921985,Bay of Plenty Region
DD63,2017,4,2021,8,6293074,2832051,-38.5062,176.6924,5731554,1921994,Bay of Plenty Region
DD64,2015,2,2016,3,6285074,2832051,-38.57821,176.6962,5723546,1922003,Bay of Plenty Region
DD65,2016,3,2019,6,6277074,2832051,-38.65023,176.7,5715538,1922011,Bay of Plenty Region
DD66,2015,2,2016,3,6269074,2832051,-38.72224,176.7038,5707530,1922019,Bay of Plenty Region
DD67,2015,2,2016,3,6261074,2832051,-38.79425,176.7076,5699522,1922026,Hawke's Bay Region
DD68,2014,1,2015,2,6253074,2832051,-38.86626,176.7114,5691514,1922033,Hawke's Bay Region
DD69,2017,4,2020,7,6245074,2832051,-38.93827,176.7153,5683506,1922039,Hawke's Bay Region
DD70,2016,3,2018,5,6237074,2832051,-39.01028,176.7191,5675499,1922045,Hawke's Bay Region
DD71,2016,3,2019,6,6229074,2832051,-39.08228,176.723,5667491,1922051,Hawke's Bay Region
DD72,2018,5,2022,9,6221074,2832051,-39.15429,176.7268,5659483,1922056,Hawke's Bay Region
DD73,2017,4,2020,7,6213074,2832051,-39.22629,176.7307,5651475,1922061,Hawke's Bay Region
DD74,2018,5,2022,9,6205074,2832051,-39.29829,176.7346,5643467,1922066,Hawke's Bay Region
DD75,2016,3,2018,5,6197074,2832051,-39.37029,176.7384,5635460,1922070,Hawke's Bay Region
DD76,2014,1,2015,2,6189074,2832051,-39.44229,176.7423,5627452,1922073,Hawke's Bay Region
DD77,2017,4,2020,7,6181074,2832051,-39.51429,176.7462,5619445,1922077,Hawke's Bay Region
DD78,2015,2,2016,3,6173074,2832051,-39.58628,176.7502,5611438,1922080,Hawke's Bay Region
DD79,2015,2,2017,4,6165074,2832051,-39.65827,176.7541,5603431,1922082,Hawke's Bay Region
DD80,2016,3,2018,5,6157074,2832051,-39.73026,176.758,5595424,1922084,Hawke's Bay Region
DD81,2014,1,2015,2,6149074,2832051,-39.80225,176.762,5587417,1922086,Hawke's Bay Region
DD82,2018,5,2023,10,6141074,2832051,-39.87423,176.7659,5579410,1922087,Hawke's Bay Region
DD83,2014,1,2015,2,6133074,2832051,-39.94622,176.7699,5571403,1922089,Hawke's Bay Region
DD84,2014,1,2015,2,6125074,2832051,-40.0182,176.7738,5563397,1922089,Hawke's Bay Region
DD85,2015,2,2017,4,6117074,2832051,-40.09018,176.7778,5555390,1922090,Hawke's Bay Region
DD86,2018,5,2023,10,6109074,2832051,-40.16215,176.7818,5547384,1922090,Hawke's Bay Region
DE55,2016,3,2018,5,6357074,2840051,-37.92706,176.7533,5795631,1929918,Bay of Plenty Region
DE56,2018,5,2022,9,6349074,2840051,-37.99908,176.7572,5787622,1929930,Bay of Plenty Region
DE57,2015,2,2017,4,6341074,2840051,-38.0711,176.761,5779614,1929942,Bay of Plenty Region
DE58,2016,3,2018,5,6333074,2840051,-38.14311,176.7648,5771605,1929953,Bay of Plenty Region
DE59,2017,4,2021,8,6325074,2840051,-38.21513,176.7686,5763597,1929964,Bay of Plenty Region
DE60,2018,5,2023,10,6317074,2840051,-38.28715,176.7725,5755588,1929974,Bay of Plenty Region
DE61,2014,1,2014,1,6309074,2840051,-38.35916,176.7763,5747580,1929984,Bay of Plenty Region
DE62,2016,3,2018,5,6301074,2840051,-38.43118,176.7802,5739571,1929993,Bay of Plenty Region
DE63,2016,3,2018,5,6293074,2840051,-38.50319,176.7841,5731563,1930002,Bay of Plenty Region
DE64,2018,5,2022,9,6285074,2840051,-38.5752,176.7879,5723554,1930011,Bay of Plenty Region
DE65,2018,5,2023,10,6277074,2840051,-38.64721,176.7918,5715546,1930019,Bay of Plenty Region
DE66,2014,1,2014,1,6269074,2840051,-38.71922,176.7957,5707538,1930027,Hawke's Bay Region
DE67,2017,4,2021,8,6261074,2840051,-38.79123,176.7996,5699529,1930034,Hawke's Bay Region
DE68,2018,5,2023,10,6253074,2840051,-38.86323,176.8035,5691521,1930041,Hawke's Bay Region
DE69,2018,5,2022,9,6245074,2840051,-38.93524,176.8075,5683513,1930047,Hawke's Bay Region
DE70,2014,1,2014,1,6237074,2840051,-39.00724,176.8114,5675504,1930054,Hawke's Bay Region
DE71,2017,4,2021,8,6229074,2840051,-39.07925,176.8153,5667496,1930059,Hawke's Bay Region
DE72,2014,1,2015,2,6221074,2840051,-39.15125,176.8193,5659488,1930064,Hawke's Bay Region
DE73,2016,3,2019,6,6213074,2840051,-39.22325,176.8233,5651480,1930069,Hawke's Bay Region
DE74,2017,4,2020,7,6205074,2840051,-39.29524,176.8272,5643472,1930074,Hawke's Bay Region
DE75,2018,5,2022,9,6197074,2840051,-39.36724,176.8312,5635464,1930077,Hawke's Bay Region
DE76,2018,5,2023,10,6189074,2840051,-39.43923,176.8352,5627456,1930081,Hawke's Bay Region
DE77,2016,3,2019,6,6181074,2840051,-39.51122,176.8392,5619448,1930084,Hawke's Bay Region
DE78,2018,5,2023,10,6173074,2840051,-39.58321,176.8432,5611441,1930087,Hawke's Bay Region
DE79,2018,5,2022,9,6165074,2840051,-39.6552,176.8472,5603433,1930089,Hawke's Bay Region
DE80,2018,5,2022,9,6157074,2840051,-39.72718,176.8512,5595426,1930091,Hawke's Bay Region
DE81,2014,1,2015,2,6149074,2840051,-39.79917,176.8553,5587418,1930093,Hawke's Bay Region
DE82,2014,1,2015,2,6141074,2840051,-39.87115,176.8593,5579411,1930094,Hawke's Bay Region
DE83,2015,2,2017,4,6133074,2840051,-39.94313,176.8634,5571404,1930095,Hawke's Bay Region
DE84,2018,5,2023,10,6125074,2840051,-40.0151,176.8675,5563397,1930096,Hawke's Bay Region
DE85,2015,2,2017,4,6117074,2840051,-40.08708,176.8715,5555390,1930096,Hawke's Bay Region
DF55,2015,2,2017,4,6357074,2848051,-37.92401,176.8443,5795643,1937927,Bay of Plenty Region
DF56,2018,5,2022,9,6349074,2848051,-37.99602,176.8482,5787634,1937939,Bay of Plenty Region
DF57,2016,3,2018,5,6341074,2848051,-38.06804,176.8521,5779625,1937950,Bay of Plenty Region
DF58,2017,4,2020,7,6333074,2848051,-38.14005,176.856,5771616,1937962,Bay of Plenty Region
DF59,2014,1,2015,2,6325074,2848051,-38.21207,176.8599,5763607,1937972,Bay of Plenty Region
DF60,2018,5,2023,10,6317074,2848051,-38.28408,176.8638,5755598,1937983,Bay of Plenty Region
DF61,2016,3,2018,5,6309074,2848051,-38.35609,176.8678,5747589,1937993,Bay of Plenty Region
DF62,2018,5,2023,10,6301074,2848051,-38.4281,176.8717,5739581,1938002,Bay of Plenty Region
DF63,2018,5,2023,10,6293074,2848051,-38.50011,176.8757,5731572,1938011,Bay of Plenty Region
DF64,2014,1,2014,1,6285074,2848051,-38.57212,176.8797,5723563,1938020,Bay of Plenty Region
DF65,2018,5,2022,9,6277074,2848051,-38.64412,176.8837,5715554,1938028,Bay of Plenty Region
DF66,2016,3,2019,6,6269074,2848051,-38.71613,176.8876,5707545,1938035,Hawke's Bay Region
DF67,2014,1,2015,2,6261074,2848051,-38.78813,176.8916,5699536,1938043,Hawke's Bay Region
DF68,2018,5,2022,9,6253074,2848051,-38.86013,176.8956,5691528,1938050,Hawke's Bay Region
DF69,2015,2,2017,4,6245074,2848051,-38.93213,176.8997,5683519,1938056,Hawke's Bay Region
DF70,2015,2,2016,3,6237074,2848051,-39.00413,176.9037,5675510,1938062,Hawke's Bay Region
DF71,2017,4,2020,7,6229074,2848051,-39.07613,176.9077,5667502,1938068,Hawke's Bay Region
DF72,2016,3,2018,5,6221074,2848051,-39.14813,176.9118,5659493,1938073,Hawke's Bay Region
DF73,2017,4,2020,7,6213074,2848051,-39.22012,176.9158,5651484,1938077,Hawke's Bay Region
DF74,2017,4,2020,7,6205074,2848051,-39.29212,176.9199,5643476,1938082,Hawke's Bay Region
DF79,2017,4,2020,7,6165074,2848051,-39.65205,176.9403,5603435,1938097,Hawke's Bay Region
DF80,2014,1,2014,1,6157074,2848051,-39.72403,176.9445,5595427,1938099,Hawke's Bay Region
DF81,2016,3,2019,6,6149074,2848051,-39.79601,176.9486,5587420,1938100,Hawke's Bay Region
DF82,2018,5,2022,9,6141074,2848051,-39.86799,176.9527,5579412,1938102,Hawke's Bay Region
DG55,2015,2,2017,4,6357074,2856051,-37.92089,176.9352,5795655,1945936,Bay of Plenty Region
DG56,2014,1,2015,2,6349074,2856051,-37.9929,176.9392,5787646,1945948,Bay of Plenty Region
DG57,2014,1,2015,2,6341074,2856051,-38.06491,176.9432,5779636,1945959,Bay of Plenty Region
DG58,2016,3,2019,6,6333074,2856051,-38.13692,176.9472,5771627,1945971,Bay of Plenty Region
DG59,2018,5,2022,9,6325074,2856051,-38.20893,176.9512,5763618,1945981,Bay of Plenty Region
DG60,2014,1,2014,1,6317074,2856051,-38.28094,176.9552,5755608,1945992,Bay of Plenty Region
DG61,2018,5,2023,10,6309074,2856051,-38.35295,176.9592,5747599,1946002,Bay of Plenty Region
DG62,2015,2,2016,3,6301074,2856051,-38.42495,176.9633,5739590,1946011,Bay of Plenty Region
DG63,2014,1,2015,2,6293074,2856051,-38.49696,176.9673,5731580,1946020,Bay of Plenty Region
